data,Saldo diário de depósitos de poupança - SBPE e rural
2004-04-12,144441201.08
2004-04-13,144032482.33
2004-04-14,143744863.74
2004-04-15,143891255.86
2004-04-16,143832222.6
2004-04-19,143410051.06
2004-04-20,143532278.11
2004-04-22,143257414.0
2004-04-23,143207360.15
2004-04-26,142947543.09
2004-04-27,142856613.64
2004-04-28,142712183.09
2004-04-29,142843293.42
2004-04-30,143453160.07
2004-05-03,144072046.65
2004-05-04,144236032.39
2004-05-05,144528733.84
2004-05-06,144660045.8
2004-05-07,145422710.56
2004-05-10,145622887.54
2004-05-11,145097491.74
2004-05-12,144794875.13
2004-05-13,144624137.69
2004-05-14,144866887.72
2004-05-17,144612520.71
2004-05-18,144312453.32
2004-05-19,144126388.0
2004-05-20,144690539.06
2004-05-21,144903187.1
2004-05-24,144796259.85
2004-05-25,145021151.63
2004-05-26,144977730.96
2004-05-27,145161164.68
2004-05-28,145688540.44
2004-05-31,145991532.78
2004-06-01,146719166.84
2004-06-02,147051529.93
2004-06-03,147333705.86
2004-06-04,148276642.24
2004-06-07,148522914.23
2004-06-08,148153740.5
2004-06-09,148436091.05
2004-06-11,147951710.7
2004-06-14,147686228.54
2004-06-15,147810569.47
2004-06-16,147601634.53
2004-06-17,147402822.86
2004-06-18,147483455.52
2004-06-21,147330120.78
2004-06-22,147154845.69
2004-06-23,146874703.04
2004-06-24,146865177.55
2004-06-25,147153022.53
2004-06-28,147056133.64
2004-06-29,147195714.41
2004-06-30,147929832.84
2004-07-01,148848071.49
2004-07-02,149362134.06
2004-07-05,149673295.46
2004-07-06,150173383.44
2004-07-07,150423751.13
2004-07-08,150204916.25
2004-07-09,150467704.26
2004-07-12,150283167.86
2004-07-13,149976121.48
2004-07-14,149975487.53
2004-07-15,150266704.9
2004-07-16,150284132.36
2004-07-19,149903368.36
2004-07-20,149978223.29
2004-07-21,149800106.89
2004-07-22,149631807.6
2004-07-23,149682869.02
2004-07-26,149464580.91
2004-07-27,149304289.46
2004-07-28,149129906.9
2004-07-29,149303921.21
2004-07-30,150068109.9
2004-08-02,150662966.6
2004-08-03,150817594.47
2004-08-04,150743181.15
2004-08-05,151250598.04
2004-08-06,152085657.79
2004-08-09,151676743.32
2004-08-10,151755060.27
2004-08-11,151244945.29
2004-08-12,151076632.5
2004-08-13,151506338.79
2004-08-16,151184494.76
2004-08-17,150836336.77
2004-08-18,150479241.0
2004-08-19,150321181.55
2004-08-20,150466959.51
2004-08-23,150283874.66
2004-08-24,150006114.24
2004-08-25,150285251.75
2004-08-26,150274841.85
2004-08-27,150338607.48
2004-08-30,150373794.31
2004-08-31,150803040.7
2004-09-01,151340966.56
2004-09-02,151716453.9
2004-09-03,152354937.46
2004-09-06,152597380.81
2004-09-08,152605343.83
2004-09-09,152180535.87
2004-09-10,152522040.76
2004-09-13,151959989.66
2004-09-14,151684108.81
2004-09-15,151862939.17
2004-09-16,151632292.53
2004-09-17,151436085.37
2004-09-20,151379535.1
2004-09-21,151113382.95
2004-09-22,150825109.79
2004-09-23,150730191.22
2004-09-24,150857808.62
2004-09-27,150784969.8
2004-09-28,150582135.64
2004-09-29,150632474.04
2004-09-30,151423624.69
2004-10-01,152167101.59
2004-10-04,152321459.61
2004-10-05,152429855.62
2004-10-06,153147763.93
2004-10-07,153225193.57
2004-10-08,153447007.24
2004-10-11,152682643.74
2004-10-13,152225199.3
2004-10-14,152036574.82
2004-10-15,152224314.64
2004-10-18,151855862.28
2004-10-19,151551471.09
2004-10-20,151641884.27
2004-10-21,151518011.41
2004-10-22,151392992.0
2004-10-25,151394326.74
2004-10-26,151204693.58
2004-10-27,151282435.04
2004-10-28,151458482.57
2004-10-29,152250957.41
2004-11-01,152829088.24
2004-11-03,152860400.39
2004-11-04,152770746.66
2004-11-05,153777640.72
2004-11-08,153931176.31
2004-11-09,153451452.79
2004-11-10,153588927.64
2004-11-11,153205025.09
2004-11-12,153499390.4
2004-11-16,153129341.77
2004-11-17,152661418.22
2004-11-18,152259433.56
2004-11-19,152576238.9
2004-11-22,152460917.44
2004-11-23,152151365.1
2004-11-24,151918925.54
2004-11-25,152318236.49
2004-11-26,152584120.06
2004-11-29,152484081.75
2004-11-30,153771073.84
2004-12-01,155067328.44
2004-12-02,155795914.9
2004-12-03,156560791.23
2004-12-06,157273052.6
2004-12-07,157693053.57
2004-12-08,157321937.74
2004-12-09,157048117.45
2004-12-10,158021598.33
2004-12-13,157445277.89
2004-12-14,157096831.08
2004-12-15,157471912.96
2004-12-16,157554152.1
2004-12-17,158833922.2
2004-12-20,160350186.87
2004-12-21,160026843.84
2004-12-22,159657262.86
2004-12-23,159510041.07
2004-12-24,158979957.08
2004-12-27,158565025.96
2004-12-28,158329436.38
2004-12-29,158062338.93
2004-12-30,158699878.72
2004-12-31,158266569.81
2005-01-03,158792594.99
2005-01-04,159567751.59
2005-01-05,159735175.79
2005-01-06,160067552.8
2005-01-07,160990373.49
2005-01-10,161042904.4
2005-01-11,160469719.93
2005-01-12,160119893.8
2005-01-13,159945271.64
2005-01-14,160155151.5
2005-01-17,159686460.35
2005-01-18,159131890.15
2005-01-19,158816104.93
2005-01-20,158885598.23
2005-01-21,158762946.62
2005-01-24,158442040.62
2005-01-25,158312467.24
2005-01-26,158109673.08
2005-01-27,158164367.69
2005-01-28,158594091.33
2005-01-31,158766658.06
2005-02-01,159574670.23
2005-02-02,159988741.96
2005-02-03,159812343.35
2005-02-04,161159943.63
2005-02-09,160551667.65
2005-02-10,160402174.21
2005-02-11,159775313.7
2005-02-14,159176466.56
2005-02-15,159173352.77
2005-02-16,158707328.12
2005-02-17,158306002.02
2005-02-18,158348417.59
2005-02-21,158024151.64
2005-02-22,157903289.44
2005-02-23,157474987.4
2005-02-24,157525457.7
2005-02-25,158498558.87
2005-02-28,158881458.8
2005-03-01,159759620.51
2005-03-02,159682106.86
2005-03-03,159657261.19
2005-03-04,160700880.6
2005-03-07,160746987.85
2005-03-08,160239483.58
2005-03-09,159796579.54
2005-03-10,160050911.47
2005-03-11,159604204.08
2005-03-14,159233725.63
2005-03-15,159159056.24
2005-03-16,158888699.26
2005-03-17,158650507.11
2005-03-18,158541657.55
2005-03-21,158280648.02
2005-03-22,157942986.65
2005-03-23,157731219.31
2005-03-24,158038885.71
2005-03-28,157540083.72
2005-03-29,157249957.57
2005-03-30,157554625.87
2005-03-31,158187735.01
2005-04-01,159738941.25
2005-04-04,159906851.2
2005-04-05,160002529.34
2005-04-06,160689684.51
2005-04-07,160898982.9
2005-04-08,160997526.25
2005-04-11,160342729.05
2005-04-12,159896047.83
2005-04-13,159427276.51
2005-04-14,159214534.84
2005-04-15,159334420.95
2005-04-18,159040196.33
2005-04-19,158603940.88
2005-04-20,158592528.64
2005-04-22,158253015.08
2005-04-25,157973856.72
2005-04-26,157687254.23
2005-04-27,157668208.69
2005-04-28,157867078.92
2005-04-29,158563188.62
2005-05-02,159229754.58
2005-05-03,159156131.89
2005-05-04,159004518.19
2005-05-05,159406754.74
2005-05-06,160381869.51
2005-05-09,159831955.09
2005-05-10,159872701.16
2005-05-11,159328759.46
2005-05-12,159042002.25
2005-05-13,159207000.42
2005-05-16,158803105.76
2005-05-17,158356911.37
2005-05-18,157961651.92
2005-05-19,157726739.17
2005-05-20,157998257.23
2005-05-23,157687479.3
2005-05-24,157541849.4
2005-05-25,157595435.48
2005-05-27,157622534.34
2005-05-30,157650241.6
2005-05-31,158138203.13
2005-06-01,158900633.28
2005-06-02,159156723.03
2005-06-03,159691208.13
2005-06-06,160191017.9
2005-06-07,160366181.5
2005-06-08,159879312.72
2005-06-09,159527684.98
2005-06-10,159925787.55
2005-06-13,159300846.46
2005-06-14,159056986.81
2005-06-15,159162110.89
2005-06-16,158954426.64
2005-06-17,158733178.46
2005-06-20,158695599.58
2005-06-21,158495628.31
2005-06-22,158174432.77
2005-06-23,158087513.29
2005-06-24,158240453.68
2005-06-27,158068467.0
2005-06-28,157853562.05
2005-06-29,158134580.13
2005-06-30,159040636.54
2005-07-01,160228814.82
2005-07-04,160463133.5
2005-07-05,160763051.33
2005-07-06,161524543.33
2005-07-07,161825320.97
2005-07-08,162134328.03
2005-07-11,161605741.97
2005-07-12,161256327.39
2005-07-13,160783135.11
2005-07-14,160729261.47
2005-07-15,160971747.06
2005-07-18,160659295.59
2005-07-19,160265139.79
2005-07-20,160285929.14
2005-07-21,160142040.93
2005-07-22,159953058.46
2005-07-25,160142141.67
2005-07-26,159856668.17
2005-07-27,159850548.19
2005-07-28,160138418.66
2005-07-29,160875086.37
2005-08-01,161615901.08
2005-08-02,161854352.51
2005-08-03,161834360.89
2005-08-04,161962636.46
2005-08-05,163312091.73
2005-08-08,162871396.85
2005-08-09,162308845.77
2005-08-10,162517795.99
2005-08-11,161988998.84
2005-08-12,161840624.89
2005-08-15,161805030.86
2005-08-16,161430005.06
2005-08-17,161010600.3
2005-08-18,160769750.15
2005-08-19,160862697.64
2005-08-22,160659357.06
2005-08-23,160321755.56
2005-08-24,159991408.16
2005-08-25,160143838.43
2005-08-26,160174956.73
2005-08-29,159892938.61
2005-08-30,160228397.68
2005-08-31,160807242.72
2005-09-01,161665310.27
2005-09-02,162045963.98
2005-09-05,162218022.79
2005-09-06,163180322.11
2005-09-08,162971004.02
2005-09-09,163106219.7
2005-09-12,162318767.35
2005-09-13,161860599.46
2005-09-14,161714480.73
2005-09-15,161937153.86
2005-09-16,161787591.2
2005-09-19,161306558.46
2005-09-20,161386454.73
2005-09-21,161169798.28
2005-09-22,160965125.87
2005-09-23,160950834.55
2005-09-26,160688061.54
2005-09-27,160479595.54
2005-09-28,160246969.18
2005-09-29,160509823.84
2005-09-30,161297744.3
2005-10-03,162064310.98
2005-10-04,162180611.73
2005-10-05,162474946.72
2005-10-06,163159206.8
2005-10-07,163525436.94
2005-10-10,163387139.64
2005-10-11,162710769.94
2005-10-13,162256853.15
2005-10-14,162485605.43
2005-10-17,161978337.26
2005-10-18,161631201.48
2005-10-19,161327287.23
2005-10-20,161460858.45
2005-10-21,161355231.34
2005-10-24,160935192.28
2005-10-25,160921225.94
2005-10-26,160856573.91
2005-10-27,161405806.76
2005-10-28,161927202.25
2005-10-31,161881746.23
2005-11-01,162757391.73
2005-11-03,163004062.74
2005-11-04,163323567.25
2005-11-07,163635873.26
2005-11-08,163755959.3
2005-11-09,163229751.63
2005-11-10,163411580.68
2005-11-11,163068720.32
2005-11-14,162907450.29
2005-11-16,162488036.56
2005-11-17,162025010.01
2005-11-18,161984734.01
2005-11-21,161885787.29
2005-11-22,161575773.31
2005-11-23,161305641.58
2005-11-24,161146058.96
2005-11-25,161592334.42
2005-11-28,161443579.57
2005-11-29,161595702.25
2005-11-30,163311707.46
2005-12-01,164958273.06
2005-12-02,165725621.79
2005-12-05,166061025.7
2005-12-06,167027337.43
2005-12-07,167585645.44
2005-12-08,167314771.7
2005-12-09,168012419.54
2005-12-12,167293545.11
2005-12-13,166789748.23
2005-12-14,166635190.13
2005-12-15,168309118.56
2005-12-16,168416160.52
2005-12-19,167978322.97
2005-12-20,169677652.5
2005-12-21,169582618.74
2005-12-22,169432085.35
2005-12-23,169336825.07
2005-12-26,168522077.07
2005-12-27,168099229.29
2005-12-28,167877604.5
2005-12-29,169226872.29
2005-12-30,168734416.79
2006-01-02,169238558.93
2006-01-03,169834412.23
2006-01-04,169740648.17
2006-01-05,170392203.93
2006-01-06,171418835.24
2006-01-09,170866205.42
2006-01-10,171034631.21
2006-01-11,170438162.17
2006-01-12,170060900.48
2006-01-13,170160846.38
2006-01-16,169494536.13
2006-01-17,168923540.72
2006-01-18,168392863.89
2006-01-19,168130462.91
2006-01-20,168274750.97
2006-01-23,167788716.92
2006-01-24,167543209.62
2006-01-25,167436577.19
2006-01-26,167186657.54
2006-01-27,167522016.77
2006-01-30,167442481.93
2006-01-31,167991429.29
2006-02-01,168811794.68
2006-02-02,169079841.58
2006-02-03,169484783.47
2006-02-06,169789141.17
2006-02-07,169898847.78
2006-02-08,169227894.76
2006-02-09,168824122.33
2006-02-10,169237569.75
2006-02-13,168411082.71
2006-02-14,167909734.96
2006-02-15,167995098.98
2006-02-16,167683221.98
2006-02-17,167311263.95
2006-02-20,167087963.21
2006-02-21,166862369.4
2006-02-22,167025677.6
2006-02-23,167281595.96
2006-02-24,169199551.27
2006-03-01,169651321.63
2006-03-02,169199041.49
2006-03-03,169297908.45
2006-03-06,169500274.6
2006-03-07,169693296.66
2006-03-08,169136884.72
2006-03-09,168729035.92
2006-03-10,169039043.44
2006-03-13,168255985.76
2006-03-14,167733003.91
2006-03-15,167641150.86
2006-03-16,167399401.96
2006-03-17,167070791.88
2006-03-20,166875363.44
2006-03-21,166533735.62
2006-03-22,166117402.96
2006-03-23,165883201.23
2006-03-24,165866085.54
2006-03-27,165557305.58
2006-03-28,165224840.0
2006-03-29,165196963.51
2006-03-30,165592698.99
2006-03-31,166456479.28
2006-04-03,167063142.27
2006-04-04,167453639.77
2006-04-05,167376584.35
2006-04-06,168083319.92
2006-04-07,168397196.86
2006-04-10,168209909.26
2006-04-11,167506432.2
2006-04-12,167093160.78
2006-04-13,167304240.79
2006-04-17,166614013.06
2006-04-18,166090291.98
2006-04-19,165686164.64
2006-04-20,165707800.8
2006-04-24,165121354.44
2006-04-25,164998700.52
2006-04-26,164853746.65
2006-04-27,165068184.76
2006-04-28,165894394.73
2006-05-02,166524193.72
2006-05-03,166680229.59
2006-05-04,166383089.82
2006-05-05,167604339.66
2006-05-08,167787728.22
2006-05-09,167142107.58
2006-05-10,167264249.9
2006-05-11,166757428.97
2006-05-12,166504778.88
2006-05-15,166354253.24
2006-05-16,165859815.49
2006-05-17,165408634.25
2006-05-18,165095054.89
2006-05-19,165262948.22
2006-05-22,165027209.65
2006-05-23,164661323.17
2006-05-24,164431526.97
2006-05-25,164549515.26
2006-05-26,164658895.71
2006-05-29,164359100.32
2006-05-30,164485322.41
2006-05-31,165255819.49
2006-06-01,166168893.06
2006-06-02,166674298.28
2006-06-05,166892664.77
2006-06-06,167583677.85
2006-06-07,168134795.75
2006-06-08,167628652.84
2006-06-09,167823310.05
2006-06-12,167156116.03
2006-06-13,166758957.6
2006-06-14,167065146.76
2006-06-16,166794548.47
2006-06-19,166246709.3
2006-06-20,166189920.64
2006-06-21,165981202.38
2006-06-22,165763684.26
2006-06-23,165866441.26
2006-06-26,165636895.54
2006-06-27,165546554.23
2006-06-28,165348453.27
2006-06-29,165620983.11
2006-06-30,166770795.28
2006-07-03,167820163.92
2006-07-04,168534343.96
2006-07-05,168725808.88
2006-07-06,169708725.88
2006-07-07,170527378.46
2006-07-10,170446477.32
2006-07-11,170352404.7
2006-07-12,169835199.07
2006-07-13,169585440.76
2006-07-14,170219349.19
2006-07-17,169689665.73
2006-07-18,169181879.15
2006-07-19,168878525.49
2006-07-20,169077031.59
2006-07-21,168948262.09
2006-07-24,168498435.14
2006-07-25,168446294.78
2006-07-26,168231917.51
2006-07-27,168436099.66
2006-07-28,169082024.35
2006-07-31,169373483.32
2006-08-01,170516469.96
2006-08-02,170807272.36
2006-08-03,170972879.46
2006-08-04,172208442.97
2006-08-07,172828589.91
2006-08-08,172156428.35
2006-08-09,171555655.2
2006-08-10,171716215.27
2006-08-11,171293737.16
2006-08-14,170808576.29
2006-08-15,171064990.87
2006-08-16,170691855.29
2006-08-17,170304491.43
2006-08-18,170363847.64
2006-08-21,170175795.69
2006-08-22,169786848.07
2006-08-23,169439470.35
2006-08-24,169391830.28
2006-08-25,169768925.92
2006-08-28,169341734.67
2006-08-29,169143263.8
2006-08-30,169350842.11
2006-08-31,170215221.17
2006-09-01,171720603.76
2006-09-04,172231118.08
2006-09-05,172562256.41
2006-09-06,174568255.89
2006-09-08,174903872.77
2006-09-11,174001088.67
2006-09-12,173361655.33
2006-09-13,172913717.51
2006-09-14,172868887.25
2006-09-15,173317889.68
2006-09-18,172940239.09
2006-09-19,172491149.58
2006-09-20,172610201.18
2006-09-21,172499744.17
2006-09-22,172281685.98
2006-09-25,172174871.52
2006-09-26,171931881.41
2006-09-27,171994232.55
2006-09-28,172264882.45
2006-09-29,173375086.47
2006-10-02,174435169.69
2006-10-03,174890063.8
2006-10-04,174664681.45
2006-10-05,175233135.36
2006-10-06,177012174.99
2006-10-09,176199159.95
2006-10-10,176099415.96
2006-10-11,175634000.74
2006-10-13,175628248.73
2006-10-16,175123036.37
2006-10-17,174670619.56
2006-10-18,174235873.95
2006-10-19,174092477.06
2006-10-20,174429620.85
2006-10-23,174137851.31
2006-10-24,174031654.36
2006-10-25,174078798.62
2006-10-26,174124312.36
2006-10-27,174840688.0
2006-10-30,174960190.21
2006-10-31,175693571.51
2006-11-01,176888658.96
2006-11-03,177283012.37
2006-11-06,177242144.08
2006-11-07,178099118.5
2006-11-08,178897439.39
2006-11-09,178278413.47
2006-11-10,178466628.27
2006-11-13,177951374.32
2006-11-14,178259312.71
2006-11-16,177851267.18
2006-11-17,177760781.99
2006-11-20,177657645.46
2006-11-21,177393219.69
2006-11-22,177233075.57
2006-11-23,176820473.93
2006-11-24,177215241.49
2006-11-27,177243282.4
2006-11-28,177184933.89
2006-11-29,177304168.79
2006-11-30,179419948.25
2006-12-01,181278678.84
2006-12-04,181530481.14
2006-12-05,181984775.76
2006-12-06,183505332.22
2006-12-07,185232011.65
2006-12-08,185438862.7
2006-12-11,184342879.5
2006-12-12,183960271.44
2006-12-13,183476494.81
2006-12-14,183777716.39
2006-12-15,185479134.82
2006-12-18,185222182.1
2006-12-19,184973342.69
2006-12-20,187818988.65
2006-12-21,187929086.24
2006-12-22,188840546.52
2006-12-26,187480943.87
2006-12-27,187168604.26
2006-12-28,188546921.89
2006-12-29,187935738.97
2007-01-02,187683364.49
2007-01-03,189303622.72
2007-01-04,189499185.64
2007-01-05,191025884.17
2007-01-08,191903744.59
2007-01-09,191152156.61
2007-01-10,191179670.43
2007-01-11,190834510.14
2007-01-12,190505876.85
2007-01-15,190214723.72
2007-01-16,189866788.4
2007-01-17,189179881.59
2007-01-18,188837505.19
2007-01-19,189068786.55
2007-01-22,188862766.89
2007-01-23,188530917.25
2007-01-24,188282356.7
2007-01-25,188315151.24
2007-01-26,188347420.68
2007-01-29,188167921.9
2007-01-30,188562200.27
2007-01-31,189264626.23
2007-02-01,190759869.87
2007-02-02,190942992.78
2007-02-05,191485192.68
2007-02-06,192482677.67
2007-02-07,192975444.39
2007-02-08,192324913.7
2007-02-09,192551371.14
2007-02-12,191566502.66
2007-02-13,191230759.07
2007-02-14,190590423.67
2007-02-15,191049819.0
2007-02-16,191625602.6
2007-02-21,190855676.21
2007-02-22,190215191.33
2007-02-23,190464558.0
2007-02-26,190142164.96
2007-02-27,190691009.52
2007-02-28,191682699.27
2007-03-01,193263663.34
2007-03-02,193389998.13
2007-03-05,193905719.89
2007-03-06,194943564.41
2007-03-07,195648961.1
2007-03-08,194806400.06
2007-03-09,194992075.34
2007-03-12,194349549.58
2007-03-13,193974102.16
2007-03-14,193458537.49
2007-03-15,193746505.44
2007-03-16,193748882.32
2007-03-19,193010086.12
2007-03-20,193201061.75
2007-03-21,192949804.32
2007-03-22,192613684.86
2007-03-23,192720646.81
2007-03-26,192607032.23
2007-03-27,192678560.0
2007-03-28,192609629.75
2007-03-29,193075909.12
2007-03-30,194269995.38
2007-04-02,195573324.47
2007-04-03,195857957.14
2007-04-04,196019325.48
2007-04-05,197919372.0
2007-04-09,198000495.95
2007-04-10,197953273.66
2007-04-11,197261375.92
2007-04-12,196990507.58
2007-04-13,197253682.02
2007-04-16,196990310.85
2007-04-17,196692799.3
2007-04-18,196194024.77
2007-04-19,196099411.29
2007-04-20,196364419.79
2007-04-23,196472637.85
2007-04-24,196131905.05
2007-04-25,196163080.94
2007-04-26,196219320.26
2007-04-27,197488457.05
2007-04-30,197504253.36
2007-05-02,198882405.24
2007-05-03,199004363.44
2007-05-04,199677337.53
2007-05-07,200495347.27
2007-05-08,201518951.88
2007-05-09,200637531.65
2007-05-10,200754801.57
2007-05-11,200476611.02
2007-05-14,199786198.27
2007-05-15,200069316.82
2007-05-16,199812516.09
2007-05-17,199350645.84
2007-05-18,199495937.16
2007-05-21,199493921.17
2007-05-22,199308332.0
2007-05-23,198744518.24
2007-05-24,198602222.47
2007-05-25,198709995.83
2007-05-28,198686779.12
2007-05-29,198670675.38
2007-05-30,199031368.42
2007-05-31,200020112.08
2007-06-01,201453271.93
2007-06-04,201888244.7
2007-06-05,202290314.73
2007-06-06,203995532.37
2007-06-08,204750999.53
2007-06-11,203517581.26
2007-06-12,203001088.48
2007-06-13,202321007.98
2007-06-14,202162946.34
2007-06-15,202599000.81
2007-06-18,202501206.67
2007-06-19,202073879.85
2007-06-20,202077916.91
2007-06-21,202163407.15
2007-06-22,201769249.88
2007-06-25,201660640.42
2007-06-26,201615439.53
2007-06-27,201997000.7
2007-06-28,202375571.3
2007-06-29,203626012.67
2007-07-02,205278652.71
2007-07-03,205666876.91
2007-07-04,205671186.96
2007-07-05,206497505.2
2007-07-06,208615516.07
2007-07-09,208375510.58
2007-07-10,208904518.73
2007-07-11,208526307.46
2007-07-12,207820133.04
2007-07-13,208292707.91
2007-07-16,207957524.07
2007-07-17,207669290.22
2007-07-18,207312789.77
2007-07-19,207075146.79
2007-07-20,207406087.65
2007-07-23,207287755.86
2007-07-24,206951376.19
2007-07-25,206679906.84
2007-07-26,206867861.59
2007-07-27,207381829.56
2007-07-30,207792019.98
2007-07-31,208298750.09
2007-08-01,209610098.21
2007-08-02,209637567.99
2007-08-03,210353938.48
2007-08-06,211243754.07
2007-08-07,212483620.28
2007-08-08,211475790.51
2007-08-09,210956922.56
2007-08-10,211476157.86
2007-08-13,211587128.34
2007-08-14,210831508.19
2007-08-15,211055653.55
2007-08-16,211155012.93
2007-08-17,211948848.19
2007-08-20,211140991.57
2007-08-21,211257831.07
2007-08-22,210760176.37
2007-08-23,210707496.26
2007-08-24,210939262.26
2007-08-27,210998701.68
2007-08-28,210926645.72
2007-08-29,210908547.64
2007-08-30,211903373.71
2007-08-31,212762291.54
2007-09-03,214228704.03
2007-09-04,214966338.97
2007-09-05,215460919.04
2007-09-06,218295344.13
2007-09-10,218235374.58
2007-09-11,217795302.38
2007-09-12,216797384.76
2007-09-13,216510846.79
2007-09-14,217065404.05
2007-09-17,216799423.85
2007-09-18,216595745.97
2007-09-19,216126572.59
2007-09-20,216480221.36
2007-09-21,216675082.75
2007-09-24,216247187.99
2007-09-25,216456870.31
2007-09-26,216569744.17
2007-09-27,217023119.5
2007-09-28,218133119.23
2007-10-01,219462434.09
2007-10-02,219702972.18
2007-10-03,219276847.32
2007-10-04,219938637.53
2007-10-05,222537150.45
2007-10-08,221841820.05
2007-10-09,220860973.43
2007-10-10,220893215.46
2007-10-11,221244335.46
2007-10-15,220916559.97
2007-10-16,220570955.98
2007-10-17,219608107.63
2007-10-18,219424294.52
2007-10-19,219719962.99
2007-10-22,219556264.54
2007-10-23,219326431.99
2007-10-24,218856644.25
2007-10-25,219020159.66
2007-10-26,219897109.87
2007-10-29,219643940.24
2007-10-30,220367513.4
2007-10-31,221096002.82
2007-11-01,223006410.9
2007-11-05,223051558.08
2007-11-06,223040893.66
2007-11-07,223557106.5
2007-11-08,224092413.33
2007-11-09,224099822.69
2007-11-12,223224001.77
2007-11-13,223025318.8
2007-11-14,223547908.77
2007-11-16,223249683.37
2007-11-19,222791818.7
2007-11-20,222736573.0
2007-11-21,222480759.84
2007-11-22,222414313.51
2007-11-23,222416852.29
2007-11-26,222098479.27
2007-11-27,222241640.44
2007-11-28,222130958.1
2007-11-29,222690157.33
2007-11-30,224957730.65
2007-12-03,228570918.75
2007-12-04,228024150.51
2007-12-05,228398115.95
2007-12-06,230119267.62
2007-12-07,230368781.16
2007-12-10,230515577.48
2007-12-11,230210029.7
2007-12-12,229166532.27
2007-12-13,229177620.27
2007-12-14,231888398.44
2007-12-17,231425523.95
2007-12-18,231401112.11
2007-12-19,231342371.3
2007-12-20,234831365.61
2007-12-21,235829360.87
2007-12-24,234213663.59
2007-12-26,233517449.66
2007-12-27,234595255.48
2007-12-28,235773530.71
2007-12-31,235261646.89
2008-01-02,235171535.04
2008-01-03,237254925.25
2008-01-04,237355590.84
2008-01-07,238065377.89
2008-01-08,238413030.16
2008-01-09,237594625.56
2008-01-10,237834508.27
2008-01-11,237703749.18
2008-01-14,236516094.43
2008-01-15,236618332.74
2008-01-16,236240442.79
2008-01-17,235653766.11
2008-01-18,235704739.57
2008-01-21,235619105.31
2008-01-22,235582249.35
2008-01-23,235025056.31
2008-01-24,235070602.8
2008-01-25,235549036.0
2008-01-28,235526245.44
2008-01-29,236680986.61
2008-01-30,236547596.77
2008-01-31,237659370.78
2008-02-01,240882614.23
2008-02-06,240144920.75
2008-02-07,240152646.61
2008-02-08,240267652.05
2008-02-11,239398173.73
2008-02-12,239307587.03
2008-02-13,238528832.69
2008-02-14,238251019.07
2008-02-15,238952505.19
2008-02-18,238589535.73
2008-02-19,238270230.55
2008-02-20,238203033.54
2008-02-21,238430331.27
2008-02-22,238508680.54
2008-02-25,238331739.3
2008-02-26,238101660.05
2008-02-27,238288182.26
2008-02-28,238994894.61
2008-02-29,240279408.1
2008-03-03,242006187.13
2008-03-04,242019257.96
2008-03-05,242065255.88
2008-03-06,243203043.21
2008-03-07,243318917.0
2008-03-10,243083281.45
2008-03-11,242414917.47
2008-03-12,242077741.77
2008-03-13,241390895.76
2008-03-14,241993542.9
2008-03-17,241540508.08
2008-03-18,241568477.48
2008-03-19,241403232.69
2008-03-20,241963035.83
2008-03-24,241401484.77
2008-03-25,241317747.09
2008-03-26,240863807.82
2008-03-27,241178470.82
2008-03-28,242506433.98
2008-03-31,242590557.47
2008-04-01,244982666.37
2008-04-02,245124930.8
2008-04-03,244979083.1
2008-04-04,246649461.95
2008-04-07,246550807.42
2008-04-08,246292366.42
2008-04-09,245537358.0
2008-04-10,245749407.65
2008-04-11,245610079.46
2008-04-14,244820505.99
2008-04-15,245136522.47
2008-04-16,244711206.86
2008-04-17,244285562.01
2008-04-18,244298385.91
2008-04-22,244142239.45
2008-04-23,244025710.35
2008-04-24,243808448.61
2008-04-25,244116476.86
2008-04-28,243971289.47
2008-04-29,244445762.56
2008-04-30,242040240.99
2008-05-02,243284704.24
2008-05-05,243473724.92
2008-05-06,243146089.81
2008-05-07,244407398.05
2008-05-08,244409122.07
2008-05-09,244808725.1
2008-05-12,243829290.45
2008-05-13,243520120.05
2008-05-14,243517746.45
2008-05-15,244043454.11
2008-05-16,243549179.66
2008-05-19,243169867.59
2008-05-20,243111502.95
2008-05-21,243162275.91
2008-05-23,243246292.84
2008-05-26,242742142.02
2008-05-27,242977053.05
2008-05-28,242873576.91
2008-05-29,243356157.83
2008-05-30,244396696.56
2008-06-02,245206199.95
2008-06-03,245111120.89
2008-06-04,245486820.83
2008-06-05,246022967.52
2008-06-06,247048941.59
2008-06-09,246500787.01
2008-06-10,246366556.37
2008-06-11,246007963.31
2008-06-12,246000596.88
2008-06-13,246546921.93
2008-06-16,245998475.68
2008-06-17,245638096.42
2008-06-18,245644664.31
2008-06-19,245630219.57
2008-06-20,246001542.71
2008-06-23,245414978.31
2008-06-24,245297595.53
2008-06-25,245453831.83
2008-06-26,245734159.86
2008-06-27,247445942.63
2008-06-30,247315338.66
2008-07-01,249463618.25
2008-07-02,249101919.67
2008-07-03,249189939.55
2008-07-04,251413674.69
2008-07-07,250913074.79
2008-07-08,250643732.79
2008-07-09,251723472.0
2008-07-10,251612179.76
2008-07-11,251336220.08
2008-07-14,251355910.21
2008-07-15,251186765.8
2008-07-16,250825439.84
2008-07-17,250858712.38
2008-07-18,250802495.2
2008-07-21,250363029.64
2008-07-22,250128097.29
2008-07-23,249893502.94
